Filter,MJD,Mag,Sigma,Code
r,275.68,17.4178869049,0.012,CSP9844
r,276.65,17.4501881195,0.012,CSP9844
r,277.6,17.4662312569,0.018,CSP9844
r,278.61,17.5241631223,0.011,CSP9844
r,279.62,17.5472015437,0.008,CSP9844
r,280.61,17.5533279086,0.007,CSP9844
r,281.61,17.5690822965,0.008,CSP9844
r,282.58,17.5837847177,0.007,CSP9844
r,287.62,17.7411696762,0.005,CSP9844
r,289.63,17.8771066891,0.006,CSP9844
r,290.61,17.9728196526,0.006,CSP9844
r,291.6,18.0637734341,0.007,CSP9844
r,292.6,18.1443926194,0.006,CSP9844
r,294.61,18.3008936572,0.009,CSP9844
r,295.64,18.3656602402,0.007,CSP9844
r,298.58,18.5363603179,0.008,CSP9844
r,300.6,18.6141005049,0.01,CSP9844
r,301.59,18.674362925,0.012,CSP9844
r,302.61,18.6826963399,0.013,CSP9844
r,303.6,18.7360244724,0.017,CSP9844
r,305.61,18.8356240816,0.019,CSP9844
r,307.63,18.9072525703,0.02,CSP9844
r,308.61,18.9525200022,0.016,CSP9844
r,309.61,18.9777608413,0.012,CSP9844
r,310.6,18.9961592929,0.01,CSP9844
r,311.61,19.0389850417,0.01,CSP9844
r,312.56,19.0887041129,0.012,CSP9844
r,321.59,19.4148379712,0.01,CSP9844
r,329.57,19.6902799706,0.022,CSP9844
B,255.69,18.0034766911,0.005,CSP9844
B,256.65,17.7926862009,0.007,CSP9844
B,257.66,17.5816211065,0.008,CSP9844
B,258.63,17.4452617503,0.008,CSP9844
B,259.63,17.293986232,0.005,CSP9844
B,260.66,17.1984232394,0.006,CSP9844
B,261.6,17.134018235,0.007,CSP9844
B,262.57,17.1061874933,0.006,CSP9844
B,263.6,17.0828641093,0.009,CSP9844
B,264.6,17.0747378222,0.005,CSP9844
B,265.65,17.1067575866,0.005,CSP9844
B,266.63,17.1196692378,0.005,CSP9844
B,267.62,17.1595777072,0.007,CSP9844
B,268.64,17.222121463,0.005,CSP9844
B,269.59,17.3318812464,0.009,CSP9844
B,270.59,17.3814265936,0.007,CSP9844
B,271.6,17.4747054196,0.008,CSP9844
B,272.65,17.5812650581,0.008,CSP9844
B,273.69,17.7076096451,0.011,CSP9844
B,274.64,17.8111582476,0.014,CSP9844
B,275.68,17.9030749316,0.016,CSP9844
B,276.65,18.0768942101,0.025,CSP9844
B,277.6,18.1562321655,0.018,CSP9844
B,278.61,18.2676618205,0.016,CSP9844
B,279.62,18.4279708735,0.015,CSP9844
B,280.61,18.5264294297,0.015,CSP9844
B,281.61,18.6550492463,0.011,CSP9844
B,287.62,19.2522270148,0.013,CSP9844
B,289.63,19.4486466668,0.015,CSP9844
B,290.61,19.5323925884,0.022,CSP9844
B,291.6,19.5971741633,0.018,CSP9844
B,292.6,19.6944554593,0.02,CSP9844
B,294.61,19.8070822954,0.02,CSP9844
B,295.64,19.8367767798,0.018,CSP9844
B,300.6,20.0481689883,0.037,CSP9844
B,301.59,20.0346829548,0.071,CSP9844
B,302.61,20.143765732,0.08,CSP9844
B,303.6,20.0323988941,0.099,CSP9844
B,305.61,20.2275639363,0.076,CSP9844
B,309.61,20.3651506534,0.083,CSP9844
B,310.6,20.263751043,0.045,CSP9844
B,321.59,20.3556098335,0.03,CSP9844
