Filter,MJD,Mag,Sigma,Code
r,311.56,15.3741835681,0.006,CSP9844
r,312.53,15.4428056249,0.008,CSP9844
r,314.57,15.5834680088,0.004,CSP9844
r,315.56,15.6602423948,0.006,CSP9844
r,320.54,15.9577436755,0.005,CSP9844
r,328.54,16.0726286675,0.007,CSP9844
r,330.58,16.1302440059,0.007,CSP9844
r,331.53,16.1515498126,0.006,CSP9844
r,335.54,16.2944509556,0.007,CSP9844
r,337.53,16.4333645835,0.007,CSP9844
r,338.55,16.4904661973,0.008,CSP9844
r,339.54,16.5600638789,0.007,CSP9844
r,340.56,16.6286236854,0.008,CSP9844
r,342.52,16.7568019023,0.008,CSP9844
r,344.54,16.869548575,0.009,CSP9844
r,346.54,16.9724118211,0.008,CSP9844
r,348.54,17.050648521,0.009,CSP9844
r,351.54,17.1615088215,0.009,CSP9844
r,352.55,17.2034886856,0.009,CSP9844
B,295.53,15.9990876645,0.007,CSP9844
B,298.68,15.5494867084,0.006,CSP9844
B,299.52,15.4480732531,0.006,CSP9844
B,300.55,15.3829758099,0.005,CSP9844
B,301.54,15.3279867581,0.005,CSP9844
B,302.55,15.2862804193,0.005,CSP9844
B,303.55,15.2617740516,0.006,CSP9844
B,304.57,15.2633071603,0.006,CSP9844
B,305.55,15.2739256394,0.007,CSP9844
B,307.58,15.3387129953,0.006,CSP9844
B,308.56,15.3660281743,0.005,CSP9844
B,309.55,15.420950938,0.008,CSP9844
B,310.55,15.4564362716,0.004,CSP9844
B,311.56,15.5185707422,0.006,CSP9844
B,314.57,15.734006632,0.004,CSP9844
B,315.56,15.8183275932,0.007,CSP9844
B,328.54,17.156269986,0.009,CSP9844
B,330.58,17.3737747791,0.013,CSP9844
B,331.53,17.4477180001,0.011,CSP9844
B,335.54,17.7359386253,0.01,CSP9844
B,337.53,17.8507513544,0.014,CSP9844
B,338.55,17.9375039503,0.011,CSP9844
B,339.54,18.0059134104,0.011,CSP9844
B,340.56,18.0379292682,0.012,CSP9844
B,342.52,18.1727658439,0.02,CSP9844
B,344.54,18.2141232579,0.012,CSP9844
B,346.54,18.27043869,0.012,CSP9844
B,348.54,18.3395055849,0.014,CSP9844
B,351.54,18.3826322023,0.021,CSP9844
B,352.55,18.4237632591,0.022,CSP9844
