Filter,MJD,Mag,Sigma,Code
i,419.86,19.4494679567,0.02,CSP9844
i,420.89,19.4430428618,0.06,CSP9844
i,421.88,19.5576513578,0.031,CSP9844
i,422.82,19.6173937734,0.036,CSP9844
i,425.8,19.7949246387,0.058,CSP9844
i,426.85,19.8920132845,0.049,CSP9844
i,427.84,20.0266442267,0.055,CSP9844
i,428.87,19.9294335835,0.045,CSP9844
i,429.84,19.998042491,0.038,CSP9844
i,430.89,20.0584554693,0.042,CSP9844
i,431.88,20.0483404681,0.043,CSP9844
i,432.87,19.9678552743,0.034,CSP9844
i,444.86,19.822130304,0.024,CSP9844
i,445.85,19.8300810313,0.026,CSP9844
i,446.86,19.8192560265,0.025,CSP9844
i,452.8,20.0689436903,0.04,CSP9844
i,453.75,20.22356895,0.048,CSP9844
i,454.79,20.2183675304,0.068,CSP9844
i,455.83,20.3207389133,0.082,CSP9844
i,456.83,20.3783899165,0.05,CSP9844
i,459.85,20.448048373,0.057,CSP9844
i,460.78,20.4826231036,0.047,CSP9844
i,464.85,20.7242672261,0.045,CSP9844
i,465.85,20.7015942605,0.05,CSP9844
i,467.83,20.9010621437,0.051,CSP9844
i,468.8,20.8435237684,0.039,CSP9844
i,472.86,21.0143097614,0.056,CSP9844
i,475.83,21.0765151065,0.056,CSP9844
i,479.84,21.3236622207,0.059,CSP9844
r,412.82,18.7027558856,0.018,CSP9844
r,413.82,18.6233211019,0.018,CSP9844
r,414.87,18.6388075388,0.011,CSP9844
r,415.86,18.644707328,0.01,CSP9844
r,416.86,18.6339948457,0.011,CSP9844
r,417.85,18.6449118795,0.01,CSP9844
r,418.87,18.6615128896,0.011,CSP9844
r,419.86,18.6978550687,0.012,CSP9844
r,420.89,18.7059202132,0.022,CSP9844
r,421.88,18.7463133744,0.013,CSP9844
r,422.82,18.7978499648,0.016,CSP9844
r,423.79,19.0010477269,0.08,CSP9844
r,424.82,18.9093145107,0.018,CSP9844
r,425.8,19.0368173234,0.041,CSP9844
r,426.85,19.0133985352,0.022,CSP9844
r,427.84,19.1002720367,0.023,CSP9844
r,428.87,19.1310533384,0.025,CSP9844
r,429.84,19.2687738602,0.022,CSP9844
r,430.89,19.2994009486,0.023,CSP9844
r,431.88,19.3133839676,0.021,CSP9844
r,432.87,19.313776185,0.019,CSP9844
r,436.82,19.4421972558,0.014,CSP9844
r,444.86,19.5351608558,0.019,CSP9844
r,445.85,19.584526135,0.017,CSP9844
r,446.86,19.6283417499,0.022,CSP9844
r,453.75,19.9237827288,0.043,CSP9844
r,455.83,20.1971571033,0.07,CSP9844
r,456.83,20.2005696914,0.052,CSP9844
r,457.83,20.2587713827,0.047,CSP9844
r,458.82,20.2395683825,0.047,CSP9844
r,459.85,20.3790961577,0.043,CSP9844
r,460.78,20.3973226857,0.046,CSP9844
r,464.85,20.4614872209,0.022,CSP9844
r,465.85,20.5191778342,0.029,CSP9844
r,466.85,20.5806240166,0.032,CSP9844
r,467.83,20.5466532982,0.031,CSP9844
r,468.8,20.6196413668,0.024,CSP9844
r,472.86,20.8297804835,0.029,CSP9844
r,474.78,20.8482892886,0.032,CSP9844
r,475.83,20.8506757072,0.028,CSP9844
r,477.75,20.9212848465,0.025,CSP9844
r,478.83,20.9352380003,0.03,CSP9844
r,479.84,20.9882361949,0.03,CSP9844
r,480.84,21.1295651191,0.051,CSP9844
B,412.82,18.5990361587,0.011,CSP9844
B,413.82,18.5662561382,0.014,CSP9844
B,414.87,18.6018167269,0.009,CSP9844
B,415.86,18.5959288603,0.011,CSP9844
B,416.86,18.6096871848,0.009,CSP9844
B,417.85,18.6491057209,0.012,CSP9844
B,418.87,18.7071474082,0.011,CSP9844
B,419.86,18.7524232864,0.012,CSP9844
B,420.89,18.7457833371,0.037,CSP9844
B,421.88,18.8396456322,0.016,CSP9844
B,422.82,18.8847872792,0.014,CSP9844
B,424.82,19.0137398843,0.029,CSP9844
B,425.8,19.1029209148,0.058,CSP9844
B,426.85,19.1797198759,0.045,CSP9844
B,427.84,19.262319337,0.041,CSP9844
B,428.87,19.3148971187,0.038,CSP9844
B,429.84,19.3676079226,0.068,CSP9844
B,430.89,19.5199196932,0.036,CSP9844
B,431.88,19.6906633574,0.05,CSP9844
B,432.87,19.7560720744,0.04,CSP9844
B,436.82,20.1980162411,0.037,CSP9844
B,444.86,20.8884347911,0.049,CSP9844
B,445.85,20.9226244955,0.042,CSP9844
B,446.86,20.8128012694,0.061,CSP9844
B,452.8,21.1726117834,0.154,CSP9844
B,460.78,21.439416687,0.166,CSP9844
B,464.85,21.7295738415,0.135,CSP9844
B,465.85,21.4939343446,0.092,CSP9844
B,467.83,21.7057018619,0.084,CSP9844
B,468.8,21.6812856672,0.054,CSP9844
B,472.86,21.7489627909,0.075,CSP9844
B,474.78,21.7370586998,0.081,CSP9844
B,477.75,21.7286924103,0.064,CSP9844
B,478.83,21.8136627341,0.128,CSP9844
B,479.84,21.6840577826,0.075,CSP9844
