Filter,MJD,Mag,Sigma,Code
B,53483.23172,18.509640675246516,0.025,CSP3014
B,53490.21504,18.61090952272469,0.012,CSP3014
B,53491.21922,18.630695887349113,0.011,CSP3014
B,53512.27496,18.807,0.045,CSP3014
i,53429.24553,15.72297626705425,0.013,CSP3014
i,53430.28633,15.76390666151192,0.011,CSP3014
i,53431.3124,15.821624922508892,0.009,CSP3014
i,53432.29869,15.847304698405987,0.01,CSP3014
i,53436.28381,16.02239452682602,0.008,CSP3014
i,53444.30596,16.457690538623957,0.012,CSP3014
i,53445.30799,16.413832032766972,0.014,CSP3014
i,53446.31602,16.39194042308334,0.012,CSP3014
i,53452.25518,16.155326434986105,0.009,CSP3014
i,53453.19335,16.14540564408862,0.009,CSP3014
i,53454.23798,16.15432290903623,0.009,CSP3014
i,53455.2798,16.18268074424789,0.008,CSP3014
i,53456.28346,16.233602395206155,0.01,CSP3014
i,53457.25736,16.297629514021146,0.01,CSP3014
i,53458.25329,16.380186367779963,0.01,CSP3014
i,53459.2828,16.465344558540192,0.009,CSP3014
i,53460.21603,16.53731017211252,0.01,CSP3014
i,53461.18788,16.614666609211216,0.011,CSP3014
i,53464.29258,16.823946882929754,0.01,CSP3014
i,53465.28974,16.909744896562707,0.009,CSP3014
i,53466.29789,16.96018776311208,0.009,CSP3014
i,53467.27454,16.99478072767262,0.009,CSP3014
i,53468.24052,17.078122368985724,0.011,CSP3014
i,53473.20022,17.34101961464486,0.01,CSP3014
i,53474.32696,17.368272112587817,0.009,CSP3014
i,53475.21155,17.46288834141766,0.009,CSP3014
i,53476.3056,17.506068905420456,0.009,CSP3014
i,53477.33839,17.579753993056357,0.009,CSP3014
i,53478.25943,17.624375028604184,0.011,CSP3014
i,53479.23318,17.691229087682835,0.015,CSP3014
i,53480.23751,17.745827198207003,0.012,CSP3014
i,53483.23172,17.88170693993536,0.012,CSP3014
i,53490.21504,18.186122039852826,0.011,CSP3014
i,53491.21922,18.226794922781966,0.012,CSP3014
i,53512.27496,18.903,0.05,CSP3014
