Filter,MJD,Mag,Sigma,Code
r,53472.33478,21.029092756002747,0.028,CSP3014
r,53474.26446,21.010949856986322,0.031,CSP3014
r,53475.3049,21.03372807844797,0.028,CSP3014
r,53477.22392,21.083754244627826,0.025,CSP3014
r,53478.30571,21.100445908499154,0.03,CSP3014
r,53479.31678,21.145384856299174,0.03,CSP3014
r,53480.33477,21.246987829765104,0.05,CSP3014
B,53412.31419,18.667568902944467,0.01,CSP3014
B,53413.31425,18.6345795956653,0.014,CSP3014
B,53414.35346,18.671724355058398,0.009,CSP3014
B,53415.34631,18.663307888836655,0.012,CSP3014
B,53416.34252,18.673292204339923,0.009,CSP3014
B,53417.337,18.705895977333384,0.011,CSP3014
B,53418.35192,18.765227276177974,0.011,CSP3014
B,53419.35082,18.811186929925498,0.011,CSP3014
B,53420.37684,18.76876840449001,0.036,CSP3014
B,53421.363,18.902049532114294,0.015,CSP3014
B,53422.30781,18.950112342184713,0.014,CSP3014
B,53424.30926,19.07819297275934,0.029,CSP3014
B,53425.29053,19.195733671311523,0.06,CSP3014
B,53426.34115,19.254307268176404,0.045,CSP3014
B,53427.3362,19.29509096580201,0.04,CSP3014
B,53428.35331,19.386904511911283,0.039,CSP3014
B,53429.32434,19.39198771719807,0.068,CSP3014
B,53430.35036,19.572244832334256,0.037,CSP3014
B,53431.37155,19.74375165790827,0.05,CSP3014
B,53432.3596,19.81988012593181,0.041,CSP3014
B,53436.30581,20.238345786143697,0.037,CSP3014
B,53444.34488,20.936213175015446,0.049,CSP3014
B,53445.3335,20.98201832119844,0.042,CSP3014
B,53446.34374,20.918896343577003,0.062,CSP3014
B,53452.27754,21.250066848183508,0.158,CSP3014
B,53453.23053,21.372587122130405,0.226,CSP3014
B,53454.27017,21.31402502376242,0.274,CSP3014
B,53456.31566,21.493585749498383,0.284,CSP3014
B,53457.29998,21.320183450884187,0.211,CSP3014
B,53458.29913,21.909437117505455,0.311,CSP3014
B,53459.32038,21.721700408714355,0.255,CSP3014
B,53460.25462,21.644183630755208,0.183,CSP3014
B,53464.3241,21.83917595870501,0.139,CSP3014
B,53465.32425,21.629762177119154,0.096,CSP3014
B,53466.33324,21.80229422152917,0.204,CSP3014
B,53467.30764,21.687994323993237,0.077,CSP3014
B,53468.27591,21.749109705339155,0.054,CSP3014
B,53472.33478,21.758822369291888,0.072,CSP3014
B,53474.26446,21.729523730834245,0.078,CSP3014
B,53475.3049,21.901954683345433,0.068,CSP3014
B,53477.22392,21.79470461485036,0.064,CSP3014
B,53478.30571,21.86214474027494,0.125,CSP3014
B,53479.31678,21.738533560362328,0.073,CSP3014
B,53480.33477,22.050266032911328,0.233,CSP3014
i,53412.31419,19.012414883585432,0.032,CSP3014
i,53413.31425,18.987554057528662,0.027,CSP3014
i,53414.35346,18.97981593216528,0.021,CSP3014
i,53415.34631,18.990351311018486,0.019,CSP3014
i,53416.34252,18.997400086036876,0.021,CSP3014
i,53417.337,19.023267476555663,0.019,CSP3014
i,53418.35192,19.04631464807926,0.021,CSP3014
i,53419.35082,19.073593876138474,0.02,CSP3014
i,53421.363,19.14435218382892,0.03,CSP3014
i,53422.30781,19.208140876715596,0.036,CSP3014
i,53424.30926,19.299875259865193,0.037,CSP3014
i,53425.29053,19.367492821048128,0.058,CSP3014
i,53426.34115,19.441050211238974,0.049,CSP3014
i,53427.3362,19.553266522500905,0.052,CSP3014
i,53428.35331,19.501331165738975,0.045,CSP3014
i,53429.32434,19.594168926086397,0.038,CSP3014
i,53430.35036,19.657408992432046,0.04,CSP3014
i,53431.37155,19.684244986230343,0.041,CSP3014
i,53432.3596,19.64602514408915,0.033,CSP3014
i,53436.30581,19.827975395508233,0.036,CSP3014
i,53444.34488,19.893495464460077,0.024,CSP3014
i,53445.3335,19.925165331399093,0.026,CSP3014
i,53446.34374,19.92025071317652,0.025,CSP3014
i,53452.27754,20.20810888384274,0.04,CSP3014
i,53453.23053,20.337151475543813,0.046,CSP3014
i,53454.27017,20.333235281586028,0.065,CSP3014
i,53455.32534,20.465633678643382,0.081,CSP3014
i,53456.31566,20.50660793425905,0.05,CSP3014
i,53457.29998,20.499998180981322,0.051,CSP3014
i,53458.29913,20.578016650072506,0.058,CSP3014
i,53459.32038,20.566373112208815,0.056,CSP3014
i,53460.25462,20.59667386555156,0.047,CSP3014
i,53464.3241,20.798267993108567,0.045,CSP3014
i,53465.32425,20.77218198270767,0.05,CSP3014
i,53466.33324,20.929659297888485,0.058,CSP3014
i,53467.30764,21.03156869958412,0.054,CSP3014
i,53468.27591,20.915422294865508,0.039,CSP3014
i,53472.33478,21.121880581391075,0.056,CSP3014
i,53474.26446,21.16699410194098,0.049,CSP3014
i,53475.3049,21.11986362535095,0.055,CSP3014
i,53477.22392,21.264812016991524,0.044,CSP3014
i,53478.30571,21.3857719537435,0.065,CSP3014
i,53479.31678,21.399555242816028,0.06,CSP3014
i,53480.33477,21.23110686442207,0.119,CSP3014
